TypeNamespacePrefix,TypeName,QualifiedType,PropertyNamespacePrefix,PropertyName,QualifiedProperty,MinOccurs,MaxOccurs,Definition,SequenceNumber
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentLogIdentification,j:IncidentLogIdentification,0,unbounded,,10
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentCrisisOverIndicator,j:IncidentCrisisOverIndicator,0,unbounded,,10
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentLawEnforcementSummonedIndicator,j:IncidentLawEnforcementSummonedIndicator,0,unbounded,,10
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentStaffMember,j:IncidentStaffMember,0,unbounded,,10
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentIssuesText,j:IncidentIssuesText,0,unbounded,,10
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentWeather,j:IncidentWeather,0,unbounded,,10
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentFacility,j:IncidentFacility,0,unbounded,,10
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentDrug,j:IncidentDrug,0,unbounded,,10
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentAppliedForce,j:IncidentAppliedForce,0,unbounded,,10
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentCrisisResponseTeamActivatedIndicator,j:IncidentCrisisResponseTeamActivatedIndicator,0,unbounded,,10
em,IncidentAugmentationType,em:IncidentAugmentationType,em,Contributor,em:Contributor,0,unbounded,,10
j,IncidentAugmentationType,j:IncidentAugmentationType,j,AmberAlertIssuedIndicator,j:AmberAlertIssuedIndicator,0,unbounded,,10
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentLightingText,j:IncidentLightingText,0,unbounded,,10
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentParticipant,j:IncidentParticipant,0,unbounded,,10
em,IncidentAugmentationType,em:IncidentAugmentationType,j,ServiceCall,j:ServiceCall,0,unbounded,,11
em,IncidentAugmentationType,em:IncidentAugmentationType,em,ServiceCallAssignedUnit,em:ServiceCallAssignedUnit,0,unbounded,,12
em,IncidentAugmentationType,em:IncidentAugmentationType,j,Subject,j:Subject,0,unbounded,,13
em,IncidentAugmentationType,em:IncidentAugmentationType,j,Victim,j:Victim,0,unbounded,,14
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentArrestCountQuantity,j:IncidentArrestCountQuantity,0,unbounded,,15
em,IncidentAugmentationType,em:IncidentAugmentationType,j,Witness,j:Witness,0,unbounded,,15
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentArrestMadeIndicator,j:IncidentArrestMadeIndicator,0,unbounded,,20
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentAssistingOfficial,j:IncidentAssistingOfficial,0,unbounded,,30
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentGeneralCategory,j:IncidentGeneralCategory,0,unbounded,,40
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentCriminalIndicator,j:IncidentCriminalIndicator,0,unbounded,,50
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentDamagedItem,j:IncidentDamagedItem,0,unbounded,,60
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentEvidence,j:IncidentEvidence,0,unbounded,,80
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentExceptionalClearance,j:IncidentExceptionalClearance,0,unbounded,,100
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentExceptionalClearanceDate,j:IncidentExceptionalClearanceDate,0,unbounded,,110
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentForceInvolvedIndicator,j:IncidentForceInvolvedIndicator,0,unbounded,,150
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentForm,j:IncidentForm,0,unbounded,,160
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentInjuryLevelText,j:IncidentInjuryLevelText,0,unbounded,,170
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentInvolvedItem,j:IncidentInvolvedItem,0,unbounded,,180
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentInvolvedStructure,j:IncidentInvolvedStructure,0,unbounded,,190
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentMethodDescriptionText,j:IncidentMethodDescriptionText,0,unbounded,,220
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentMinorInvolvedIndicator,j:IncidentMinorInvolvedIndicator,0,unbounded,,230
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentMissingPersonFoundText,j:IncidentMissingPersonFoundText,0,unbounded,,235
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentNonPropertyItemText,j:IncidentNonPropertyItemText,0,unbounded,,240
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentOfficialPresentIndicator,j:IncidentOfficialPresentIndicator,0,unbounded,,250
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentPrintsRequestedIndicator,j:IncidentPrintsRequestedIndicator,0,unbounded,,260
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentItemDisposition,j:IncidentItemDisposition,0,unbounded,,270
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentRecoveredItem,j:IncidentRecoveredItem,0,unbounded,,280
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentRecoveredVehicleQuantity,j:IncidentRecoveredVehicleQuantity,0,unbounded,,290
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentReportingOfficial,j:IncidentReportingOfficial,0,unbounded,,300
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentResponseOfficial,j:IncidentResponseOfficial,0,unbounded,,310
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentResponseOrganization,j:IncidentResponseOrganization,0,unbounded,,320
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentSeizedItem,j:IncidentSeizedItem,0,unbounded,,330
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentServiceCall,j:IncidentServiceCall,0,unbounded,,340
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentSourceText,j:IncidentSourceText,0,unbounded,,350
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentStolenItem,j:IncidentStolenItem,0,unbounded,,360
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentStolenVehicleQuantity,j:IncidentStolenVehicleQuantity,0,unbounded,,370
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentSubject,j:IncidentSubject,0,unbounded,,390
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentSubjectOrganization,j:IncidentSubjectOrganization,0,unbounded,,400
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentSubjectWeapon,j:IncidentSubjectWeapon,0,unbounded,,410
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentSupervisingOfficial,j:IncidentSupervisingOfficial,0,unbounded,,420
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentSurroundingLocation,j:IncidentSurroundingLocation,0,unbounded,,430
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentTarget,j:IncidentTarget,0,unbounded,,440
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentTrafficAccidentInvolvedIndicator,j:IncidentTrafficAccidentInvolvedIndicator,0,unbounded,,450
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentDisseminationLevel,j:IncidentDisseminationLevel,0,unbounded,,465
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentVictim,j:IncidentVictim,0,unbounded,,470
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentWeaponInvolvedIndicator,j:IncidentWeaponInvolvedIndicator,0,unbounded,,480
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentWitness,j:IncidentWitness,0,unbounded,,500
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentEntryPoint,j:IncidentEntryPoint,0,unbounded,,510
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentExitPoint,j:IncidentExitPoint,0,unbounded,,520
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentFactor,j:IncidentFactor,0,unbounded,,530
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentForce,j:IncidentForce,0,unbounded,,540
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentLevel,j:IncidentLevel,0,unbounded,,550
j,IncidentAugmentationType,j:IncidentAugmentationType,j,IncidentStructuresEnteredQuantity,j:IncidentStructuresEnteredQuantity,0,unbounded,,560
em,IncidentAuthorType,em:IncidentAuthorType,em,AuthorURI,em:AuthorURI,0,unbounded,,1
em,IncidentAuthorType,em:IncidentAuthorType,em,AuthorName,em:AuthorName,0,unbounded,,2
em,IncidentAuthorType,em:IncidentAuthorType,em,IncidentAuthorAugmentationPoint,em:IncidentAuthorAugmentationPoint,0,unbounded,,9999
j,IncidentFactorType,j:IncidentFactorType,j,IncidentFactorValue,j:IncidentFactorValue,0,unbounded,,10
j,IncidentFactorType,j:IncidentFactorType,j,IncidentFactorDescriptionText,j:IncidentFactorDescriptionText,0,unbounded,,20
j,IncidentFactorType,j:IncidentFactorType,j,IncidentFactorKnownIndicator,j:IncidentFactorKnownIndicator,0,unbounded,,30
j,IncidentFactorType,j:IncidentFactorType,j,IncidentFactorSubCategoryText,j:IncidentFactorSubCategoryText,0,unbounded,,40
j,IncidentFactorType,j:IncidentFactorType,j,IncidentFactorAugmentationPoint,j:IncidentFactorAugmentationPoint,0,unbounded,,9999
j,IncidentFormType,j:IncidentFormType,j,IncidentFormCommentText,j:IncidentFormCommentText,0,unbounded,,10
j,IncidentFormType,j:IncidentFormType,j,IncidentFormName,j:IncidentFormName,0,unbounded,,20
j,IncidentFormType,j:IncidentFormType,j,IncidentFormSubmittedIndicator,j:IncidentFormSubmittedIndicator,0,unbounded,,30
j,IncidentFormType,j:IncidentFormType,j,IncidentFormAugmentationPoint,j:IncidentFormAugmentationPoint,0,unbounded,,9999
scr,IncidentLeadAssociationType,scr:IncidentLeadAssociationType,nc,Incident,nc:Incident,0,unbounded,,1820
scr,IncidentLeadAssociationType,scr:IncidentLeadAssociationType,scr,Lead,scr:Lead,0,unbounded,,1830
scr,IncidentLeadAssociationType,scr:IncidentLeadAssociationType,scr,IncidentLeadAssociationAugmentationPoint,scr:IncidentLeadAssociationAugmentationPoint,0,unbounded,,9999
j,IncidentLocationAssociationType,j:IncidentLocationAssociationType,nc,Incident,nc:Incident,0,unbounded,,10
j,IncidentLocationAssociationType,j:IncidentLocationAssociationType,nc,Location,nc:Location,0,unbounded,,10
j,IncidentLocationAssociationType,j:IncidentLocationAssociationType,j,IncidentLocationAssociationAugmentationPoint,j:IncidentLocationAssociationAugmentationPoint,0,unbounded,,9999
em,IncidentNotificationType,em:IncidentNotificationType,em,EmergencyIncident,em:EmergencyIncident,0,unbounded,,1
em,IncidentNotificationType,em:IncidentNotificationType,em,NotificationMessageText,em:NotificationMessageText,0,unbounded,,2
em,IncidentNotificationType,em:IncidentNotificationType,em,IncidentNotificationAugmentationPoint,em:IncidentNotificationAugmentationPoint,0,unbounded,,9999
scr,IncidentPersonEncounterAssociationType,scr:IncidentPersonEncounterAssociationType,nc,Incident,nc:Incident,0,unbounded,,1840
scr,IncidentPersonEncounterAssociationType,scr:IncidentPersonEncounterAssociationType,nc,Person,nc:Person,0,unbounded,,1860
scr,IncidentPersonEncounterAssociationType,scr:IncidentPersonEncounterAssociationType,nc,PersonEncounter,nc:PersonEncounter,0,unbounded,,2100
scr,IncidentPersonEncounterAssociationType,scr:IncidentPersonEncounterAssociationType,scr,IncidentPersonEncounterAssociationAugmentationPoint,scr:IncidentPersonEncounterAssociationAugmentationPoint,0,unbounded,,9999
j,IncidentServiceCallAssociationType,j:IncidentServiceCallAssociationType,nc,Incident,nc:Incident,0,unbounded,,10
j,IncidentServiceCallAssociationType,j:IncidentServiceCallAssociationType,j,ServiceCall,j:ServiceCall,0,unbounded,,10
j,IncidentServiceCallAssociationType,j:IncidentServiceCallAssociationType,j,IncidentServiceCallAssociationAugmentationPoint,j:IncidentServiceCallAssociationAugmentationPoint,0,unbounded,,9999
nc,IncidentType,nc:IncidentType,nc,IncidentLocation,nc:IncidentLocation,0,unbounded,,10
nc,IncidentType,nc:IncidentType,nc,IncidentEvent,nc:IncidentEvent,0,unbounded,,20
nc,IncidentType,nc:IncidentType,nc,IncidentJurisdictionalOrganization,nc:IncidentJurisdictionalOrganization,0,unbounded,,30
nc,IncidentType,nc:IncidentType,nc,IncidentObservationText,nc:IncidentObservationText,0,unbounded,,40
nc,IncidentType,nc:IncidentType,nc,IncidentReportedNarrative,nc:IncidentReportedNarrative,0,unbounded,,50
nc,IncidentType,nc:IncidentType,nc,IncidentDayPeriodText,nc:IncidentDayPeriodText,0,unbounded,,60
nc,IncidentType,nc:IncidentType,nc,IncidentAugmentationPoint,nc:IncidentAugmentationPoint,0,unbounded,,9999
j,IncomeSourceAssociationType,j:IncomeSourceAssociationType,j,ServiceRecipientOrganization,j:ServiceRecipientOrganization,0,unbounded,,10
j,IncomeSourceAssociationType,j:IncomeSourceAssociationType,j,IncomeSourceDescriptionText,j:IncomeSourceDescriptionText,0,unbounded,,10
j,IncomeSourceAssociationType,j:IncomeSourceAssociationType,j,IncomeSourceAmount,j:IncomeSourceAmount,0,unbounded,,10
j,IncomeSourceAssociationType,j:IncomeSourceAssociationType,j,IncomeSourceFrequencyText,j:IncomeSourceFrequencyText,0,unbounded,,10
j,IncomeSourceAssociationType,j:IncomeSourceAssociationType,j,ServiceProviderOrganization,j:ServiceProviderOrganization,0,unbounded,,10
j,IncomeSourceAssociationType,j:IncomeSourceAssociationType,j,ServiceProviderPerson,j:ServiceProviderPerson,0,unbounded,,10
j,IncomeSourceAssociationType,j:IncomeSourceAssociationType,j,IncomeRecipientPerson,j:IncomeRecipientPerson,0,unbounded,,10
j,IncomeSourceAssociationType,j:IncomeSourceAssociationType,j,IncomeSourceAssociationAugmentationPoint,j:IncomeSourceAssociationAugmentationPoint,0,unbounded,,9999
im,IndicatorDescriptionPairType,im:IndicatorDescriptionPairType,im,ResponseIndicator,im:ResponseIndicator,0,1,,10
im,IndicatorDescriptionPairType,im:IndicatorDescriptionPairType,im,ResponseYesIndicator,im:ResponseYesIndicator,0,1,,20
im,IndicatorDescriptionPairType,im:IndicatorDescriptionPairType,im,ResponseNoIndicator,im:ResponseNoIndicator,0,1,,30
im,IndicatorDescriptionPairType,im:IndicatorDescriptionPairType,im,ResponseDescriptionText,im:ResponseDescriptionText,0,1,,40
im,IndicatorDescriptionPairType,im:IndicatorDescriptionPairType,im,IndicatorDescriptionPairAugmentationPoint,im:IndicatorDescriptionPairAugmentationPoint,0,unbounded,,9999
biom,InformationAssuranceRecordType,biom:InformationAssuranceRecordType,biom,AssuranceFormatOwnerIdentification,biom:AssuranceFormatOwnerIdentification,0,unbounded,,1
biom,InformationAssuranceRecordType,biom:InformationAssuranceRecordType,biom,AssuranceOrganization,biom:AssuranceOrganization,0,unbounded,,2
biom,InformationAssuranceRecordType,biom:InformationAssuranceRecordType,biom,AssuranceFormatIdentification,biom:AssuranceFormatIdentification,0,unbounded,,3
biom,InformationAssuranceRecordType,biom:InformationAssuranceRecordType,biom,AssuranceDateTime,biom:AssuranceDateTime,0,unbounded,,4
biom,InformationAssuranceRecordType,biom:InformationAssuranceRecordType,biom,AssuranceLogEntry,biom:AssuranceLogEntry,0,unbounded,,5
biom,InformationAssuranceRecordType,biom:InformationAssuranceRecordType,biom,AssuranceAuditRevisionIdentification,biom:AssuranceAuditRevisionIdentification,0,unbounded,,6
biom,InformationAssuranceRecordType,biom:InformationAssuranceRecordType,biom,InformationAssuranceRecordAugmentationPoint,biom:InformationAssuranceRecordAugmentationPoint,0,unbounded,,9999
j,InformationPracticesActDisclosureType,j:InformationPracticesActDisclosureType,j,InformationPracticesActDisclosureReceiver,j:InformationPracticesActDisclosureReceiver,0,unbounded,,10
j,InformationPracticesActDisclosureType,j:InformationPracticesActDisclosureType,j,InformationPracticesActDisclosurePurposeText,j:InformationPracticesActDisclosurePurposeText,0,unbounded,,10
j,InformationPracticesActDisclosureType,j:InformationPracticesActDisclosureType,j,InformationPracticesActDisclosureInformationText,j:InformationPracticesActDisclosureInformationText,0,unbounded,,10
j,InformationPracticesActDisclosureType,j:InformationPracticesActDisclosureType,j,InformationPracticesActDisclosureDiscloser,j:InformationPracticesActDisclosureDiscloser,0,unbounded,,10
j,InformationPracticesActDisclosureType,j:InformationPracticesActDisclosureType,j,InformationPracticesActDisclosureAuthorizingPerson,j:InformationPracticesActDisclosureAuthorizingPerson,0,unbounded,,10
j,InformationPracticesActDisclosureType,j:InformationPracticesActDisclosureType,j,InformationPracticesActDisclosureAugmentationPoint,j:InformationPracticesActDisclosureAugmentationPoint,0,unbounded,,9999
j,InjuryAugmentationType,j:InjuryAugmentationType,j,InjuryNoticedDate,j:InjuryNoticedDate,0,unbounded,,10
j,InjuryAugmentationType,j:InjuryAugmentationType,j,InjuryReceivedMedicalAttentionDate,j:InjuryReceivedMedicalAttentionDate,0,unbounded,,10
j,InjuryAugmentationType,j:InjuryAugmentationType,j,InjuryDispositionDate,j:InjuryDispositionDate,0,unbounded,,10
j,InjuryAugmentationType,j:InjuryAugmentationType,j,InjuryWitness,j:InjuryWitness,0,unbounded,,10
j,InjuryAugmentationType,j:InjuryAugmentationType,j,InjuryOtherDetailsText,j:InjuryOtherDetailsText,0,unbounded,,10
j,InjuryAugmentationType,j:InjuryAugmentationType,j,InjuryModeOfArrival,j:InjuryModeOfArrival,0,unbounded,,10
j,InjuryAugmentationType,j:InjuryAugmentationType,j,InjuryOccurrenceLocation,j:InjuryOccurrenceLocation,0,unbounded,,10
j,InjuryAugmentationType,j:InjuryAugmentationType,j,InjuryDispositionText,j:InjuryDispositionText,0,unbounded,,10
j,InjuryAugmentationType,j:InjuryAugmentationType,j,InjuryCircumstancesText,j:InjuryCircumstancesText,0,unbounded,,10
j,InjuryAugmentationType,j:InjuryAugmentationType,j,InjuryReportedDate,j:InjuryReportedDate,0,unbounded,,10
nc,InjuryType,nc:InjuryType,nc,InjuryCategory,nc:InjuryCategory,0,unbounded,,10
nc,InjuryType,nc:InjuryType,nc,InjuryLocation,nc:InjuryLocation,0,unbounded,,10
nc,InjuryType,nc:InjuryType,nc,InjuryDate,nc:InjuryDate,0,unbounded,,20
nc,InjuryType,nc:InjuryType,nc,InjuryDescriptionText,nc:InjuryDescriptionText,0,unbounded,,30
nc,InjuryType,nc:InjuryType,nc,InjuryCauser,nc:InjuryCauser,0,unbounded,,200
nc,InjuryType,nc:InjuryType,nc,InjurySustainer,nc:InjurySustainer,0,unbounded,,540
nc,InjuryType,nc:InjuryType,nc,InjurySeverity,nc:InjurySeverity,0,unbounded,,550
nc,InjuryType,nc:InjuryType,nc,InjuryAugmentationPoint,nc:InjuryAugmentationPoint,0,unbounded,,9999
em,InquiryContentType,em:InquiryContentType,em,SearchText,em:SearchText,0,unbounded,,1
em,InquiryContentType,em:InquiryContentType,em,RequestResourceInformation,em:RequestResourceInformation,0,unbounded,,2
em,InquiryContentType,em:InquiryContentType,em,InquiryContentAugmentationPoint,em:InquiryContentAugmentationPoint,0,unbounded,,9999
cbrn,InspectionDataType,cbrn:InspectionDataType,cbrn,ScanIdentificationData,cbrn:ScanIdentificationData,0,unbounded,,1
cbrn,InspectionDataType,cbrn:InspectionDataType,cbrn,ThreatLevelDetermination,cbrn:ThreatLevelDetermination,0,unbounded,,2
cbrn,InspectionDataType,cbrn:InspectionDataType,cbrn,InspectionEventDateTime,cbrn:InspectionEventDateTime,0,unbounded,,3
cbrn,InspectionDataType,cbrn:InspectionDataType,nc,SystemUserName,nc:SystemUserName,0,unbounded,,4
